id	label	sentence1	sentence2
368	0	使用花呗就医，能够免息吗	花呗怎不能免息
369	0	火车票退款成功，但花呗没有显示退款收到	我摩拜押金显示退款了，为什么我花呗还没收到退款的
370	0	更改手机号码影响花呗吗	花呗九号最后还款日，十号还有影响吗
371	0	花呗还完了，还能使用吗	美团能用花呗么
372	0	可以改花呗分期吗	花呗分期日期可以更改吗
373	0	蚂蚁花呗逾期还了一半	我还的花呗多还了
374	1	我要降花呗的额度	如何花呗额度由***降到***
375	0	借呗怎么开通	借呗怎么申请容易成功那
376	1	为什么我的花呗分期额度显示余额不足	花呗分期总是提示额度不足是什么意思
377	0	我要花呗还款后关闭花呗	你先把花呗全款怎么还，先给我查下
378	0	我的花呗收款审核是什么原因没有通过	借呗审核不通过用什么原因
379	0	开通不了借呗	有了网商贷是不是就没有借呗了
380	1	我提前转在余额宝还借呗的钱怎么没有扣	我把钱放在余额宝，为什么借呗扣款没有扣那
381	1	花呗里面有欠钱没有还完。我手机号码换了登陆到别的手机可以继续还款吗	我以前用的手机号码注册花呗。不用号码了 可不可以用其他手机还
382	0	花呗里跟本没有钱	花呗的钱没有多
383	1	蚂蚁借呗原来可以借***个月，为什么现在不行了	蚂蚁借呗为什么只显示六个月
384	1	花呗可以立刻还款吗	花呗用的可以随时还吗
385	0	借呗忘记归还了，是否有宽限期	借呗逾期***天，还款后是否对信用有无影响
386	0	我来开通了网商银行才有的借呗 现在网商银行借呗关闭了	开通网商银行借呗有影响吗
387	0	上个月花呗买的东西已经扣款为什么这个月又扣一次	***月花呗已经还，为什么***月还让还
388	0	为啥我不能用花呗付款	为我用不了蚂蚁花呗勒
389	0	花呗分期可以分多少钱	花呗需要多少额度可以分期手机
390	1	花呗收款 用不了	花呗收钱为什么用不了
391	0	我的花呗收款怎么开通不了	花呗收钱寄给我了吗
392	1	如何解绑已花呗绑定的手机号码	如何取消花呗注册号码
393	1	密付能否用花呗	花呗不可以密付吗
394	0	这个信用是必须开通花呗用的是吗	可以先开通花呗但是暂时不使用吗
395	0	第一次用花呗，今天用的花呗，是io月***日还款，还是下个月***月***日还	花呗当月还款之后再花还是一样下个月还吗
396	0	花呗分期付款会影响什么吗	花呗分期，，芝麻信用会减低吗
397	0	以前开通花呗那捆绑的手机号我没用了，怎样可以更换	我朋友用我的账号开通了蚂蚁花呗
398	0	我不想用花呗，怎么关闭？我没有用	款已还，我要关闭花呗
399	0	可以信用卡支付不能花呗支付	怎么不可以用花呗和信用卡支付了
400	1	收款码要什么条件才可以开通花呗和信用卡支付	开通信用卡。花呗收款服务
401	1	我的花呗额度用完了 怎么还能用	我的花呗 额度用完了 为什么还可以付款 呈现负数对信用有影响吗
402	0	花呗分期付款怎么还钱	花呗怎么能提额
403	0	使用了花呗，可不可以别发短信到手机通知	花呗付款后，手机会收到短信通知吗
404	0	我想调高我的花呗额度	花呗都久才升额度
405	0	余额宝转借呗有没有手续费	怎么从余额宝转到借呗还要扣手续费几十元吗
406	0	为什么淘宝花呗不能用了	我的花呗为什么在淘宝上使用不了
407	0	我想看一下我的蚂蚁借呗为什么还不能开通	看看能不能开通借呗
408	0	火车票退款后花呗怎么还扣款	我这个车票已退票，退款是***元，为什么花呗还收
409	0	公司提现催我还蚂蚁借呗的付钱	蚂蚁借呗可以提钱还款吗
410	0	借呗没有分一年还了	蚂蚁借呗没有*** 期还款了么
411	1	上个月有花呗临时额度 这个月怎么没有了	怎么我摇花呗临时额度竟然没有
412	0	我的花呗什么那么少呀	为什么我花呗退款***只有***的额度
413	0	淘宝账号限制购买会影响花呗额度	花呗临时额度负的话会影响什么嘛
414	0	我花呗还款了。怎么没显示出来	我的花呗已经还款怎么显示逾期
415	0	借呗十二点以后怎么还款	借呗还款以后却还有
416	0	能不能申请借呗最低还款	多久才能申请借呗
417	1	为什我们我的借呗开通不了	为什么我消费那么多借呗就是开通不了
418	0	花呗分期时间是多少	花呗分期要多少额度
419	1	借呗怎么改自动还款账号	借呗还款能否自动还款
420	0	是***乘以***在乘上逾期的天数吗	***
421	0	花呗怎么替好友还	花呗还还少***
422	0	借呗银行房贷买房有影响吗	借呗会有影响买房吗
423	1	蚂蚁借呗借款时长为什么只能选六个月	蚂蚁借呗什么时候改的最长期***个月
424	0	我明天还花呗	我的花呗明天还可以吗
425	0	我的花呗为什么不能使用	冻结了我花呗怎么办
426	0	用支付宝付款能不能用花呗	显示不支持花呗支付了
427	0	我支付宝里面怎么找不到花呗	支付宝也不能使用
428	0	花呗分期的手续费和利息	花呗分期需付利息吗
429	0	为什么我的花呗限制	没有预期的为什么花呗不能用
430	0	花呗收钱提现要手续费吗	花呗提现收不收手续费
431	0	为什么电费缴费不能用花呗了	我积电费怎么不能用花呗
432	0	我的花呗可以提额吗	我的花呗临时额度有多少
433	0	不想用花呗，直接付款好	花呗不想用了，怎么还钱
434	0	花呗只能用在淘宝上买东西吗	为什么我花呗只能淘宝买东西了
435	0	借呗最低还款	借呗可不可以还最低还款
436	0	我是上个月***号开的花呗，本来这个月要还款，但是刚刚我申请了分三期还有是不是这个月就不用还了，到下个月开始还然后还到三月份	假如说我***月***号用花呗支付了 那是不是我要到了下月***月***号还款
437	0	借呗如何转成网商贷	能把网商贷转成借呗
438	0	解除借呗怎么再绑	能把借呗删除掉么
439	1	今天借借呗还款日期怎么是每月***号	干嘛我的蚂蚁借呗还款日都是***号
440	0	我忘了还花呗了	还一单花呗
441	1	为何借呗额度被冻结了	借呗为什么给我冻结
442	1	花呗***号还款可以延迟一天，***号还款吗	花呗能延期一天还款吗
443	0	钱退回花呗怎样退到卡里	这个 退到花呗里面的钱怎么办的
444	0	借呗不能只借一天吗	借呗星期六能借款吗
445	0	没有绑定银行卡 怎么用余额还花呗	我还款了，银行卡也扣钱了，为什么花呗上的金额没变
446	1	我有一订单以付定金，花呗分期了还能用购物津贴吗	花呗分期 可以使用购物津贴吗
447	1	花呗账户被冻结了该怎么办	花呗被冻结了怎么办
448	0	支付宝账号变更，花呗怎么换	我现在换号码了 花呗怎么换成现在
449	0	蚂蚁花呗冻结	我的蚂蚁花呗会被封多久
450	0	蚂蚁借呗提示支付宝余额还款受限	蚂蚁借呗重复还款
451	0	商家怎么不能花呗收款了	我的花呗收钱码不能收钱
452	0	花呗全额还款是什么	花呗还款是全额么
453	1	想更换花呗邦定的支付宝	两个支付宝，花呗怎么换这个号上来
454	0	关闭借呗会影响花呗吗	取消借呗额度行吗
455	0	怎样关闭蚂蚁花呗自动还款	借呗上的钱怎么取消自动还款
456	0	我想知道我什么时候用花呗付款的，在哪付款的	我想知道用花呗买了什么
457	0	我要啥时候才能开通花呗	我什么时候用花呗了
458	0	房贷正在审批当中 使用借呗会影响房贷审批吗	借呗影响线下贷款吗
459	1	现在能申请蚂蚁借呗么	从蚂蚁借呗能不能开通
460	0	花呗三个月已经还的款这个月退回来了	我退货了，而且钱已经返回花呗了
461	1	商家退回的运费已退回到花呗上了	退运费退到花呗了
462	1	收款吗，花呗收款有限额吗	商家花呗收款有额度吗
463	0	借呗提示花呗有预期怎么办	花呗还了怎么显示还在
464	0	怎样邀请他人开通借呗	借呗邀请删了怎么办
465	1	借呗还款时间能不能延后	借呗可以推后还款日吗
466	0	同一身份证有多少个账号开通借呗	一个身份证开通几个支付宝账号，对借呗的开通有影响
467	0	我的借呗还款怎么还不进	借呗想分期还款
468	0	花呗还完能不能立即使用	花呗是不是还完就可以使用
469	1	花呗账单可以延迟还款吗	花呗可不可以申请延期
470	0	我用花呗充了话费要多久到账	我三小时前用花呗交了话费，为什么还没有到帐
471	1	开通花呗没用需要手续费吗	我没有用花呗，要不要收费
472	0	蚂蚁借呗可以设置还款短信提醒吗	借呗可以提还吗
473	1	花呗申诉热线	花呗电话查询热线
474	0	为什么借呗现在只可以借***个月，没有***个月了	为什么现在最多借呗只能借***个月了
475	1	我想终止花呗，怎么办	我想停用花呗
476	0	蚂蚁借呗还有开放吗	蚂蚁借呗有免息期么
477	0	我的花呗开通在另一个账号，怎么样才能转到这个账号	同一个身份证号怎么把帐户的花呗转到另一个帐户上
478	0	花呗每月至少还款多少 是怎么算的	花呗还款后不能使用
479	1	蚂蚁借呗可以提前还几个月的吗	蚂蚁借呗分期本期如何提前还款
480	0	我的借呗还了怎么显示失败	借呗我已经还款了 怎么还冻结
481	0	蚂蚁花呗怎么登录	我的蚂蚁花呗，老是说，登录超时，请重新登录
482	0	蚂蚁借呗还款日如何规定	蚂蚁借呗的还款月数可以修改吗
483	0	我女儿她的支付宝账号支付，扣的是我花呗的钱	为什么我是花呗买的 但是支付宝又会扣钱
484	0	我可以先还借呗么	借呗还能不能借
485	0	我之前用花呗支付彩票，现在怎么不能支付了	我在花呗买彩票款了没，帮我看看
486	1	花呗用不了咋回事	花呗为什么不给用了
487	0	没定火车票。怎么花呗计入账单了	刚刚账单怎么回事花呗
488	1	我的借呗为何停用	我借呗为什么被停用
489	0	你能查得到我花呗欠多少钱嘛	你帮我查一下，我的花呗还欠多少
490	0	暂停信用卡与花呗收款	信用卡花呗收款有时自动关掉
491	0	蚂蚁借呗借***个月是***个月后一起还吗	借呗***月借上，下个月就要还吗
492	0	花呗可用额度是不用还款的吗	如果我没有用蚂蚁花呗里面的额度，还需要还钱吗
493	1	花呗分期确认后能修改吗	花呗可以重新确定分期***月吗
494	1	我总共还有多少花呗应该还	我现在花呗总共应该还多少钱
495	0	余额能还借呗么	借呗能一次还
496	0	借呗借款借不了	借呗还完了为什么不能借了
497	0	身份证过期了 可以借呗吗	借呗身份证过期了怎么办
498	0	花呗上欠款我还不了怎么办呀	蚂蚁花呗还没还完，支付宝不能付款怎么办
499	0	我这个怎么没有花呗呀	我这个手机号咋没有花呗
500	0	花呗没还清能开通借呗吗	花呗没还借呗能借吗
501	1	蚂蚁借呗账单分期	蚂蚁借呗的金额可以分期还款吗
502	0	开通了蚂蚁花呗不能用	如何才能开通花呗了
503	0	花呗未及时还款会怎样	花呗借***不还会怎样
504	1	花呗分期后提前还款手续费还照样算吗	花呗分期还款一次性结清要收手续费么
505	1	借呗送我的礼包	借呗活动礼包
506	0	借呗未还清还可以用借呗吗	蚂蚁借呗可以二次借款吗
507	0	为什么不能体验花呗额度	花呗体验也开通不了
508	0	花呗分期有免息么	花呗分期优惠卷
509	1	代付可以用花呗吗	叫别人帮忙付款可以用花呗吗
510	0	花呗全部还款，现在是满额度，而退款到花呗的钱去哪儿了	推到花呗的钱去哪的
511	0	花呗开通后下个月开始用可以吗	什么机型手机可以用刷脸开通花呗
512	0	花呗我换款了，为什么还显示下月还要换款	怎么我花呗自动扣款了还显示我账单没还清
513	0	怎么取消花呗订单投诉	支付宝上怎么取消花呗订单
514	0	比如我***号使用花呗，***/***号出账单，那我的还款日是几号	花呗最后还款是***号，那我可以***号还款吗
515	0	蚂蚁借呗是当天还款的吗	借呗还款日当天全天都可以还款吗
516	0	没有手机怎么还花呗	怎么关闭花呗
517	0	有花呗用不了	这个花呗我有没有用
518	1	我花呗经常在用的，为什么今天把我花呗额度降低了一半	什么理由花呗额度就降低了
519	0	花呗怎样使用才能涨额度	花呗是怎样用额度的
520	0	借呗还款日之前还款，在借的话什么时候还款	这个月头使用蚂蚁借呗 那还款是什么时候
