id	label	sentence1	sentence2
366	0	今天是借呗还款日，明天还款算是逾期吗	借呗还款逾期一天
367	1	借呗提前还款一个月的，到了还款日还要还吗	借呗提前还款，还款日还会自动还款吗
368	0	蚂蚁花呗逾期一天利息多少	花呗没超逾期要利息吗
369	0	花呗零时额度可以用来分期吗	我的花呗有额度什么来分期没有
370	0	花呗分期还是要用支付密码的。是不是这样？支付宝的钱款会扣除吗	花呗要支付密码吗
371	0	花呗分期***月以后，可以提前全还款吗	支付宝用花呗分期的手机，可以提前还款吗
372	0	开通花呗之后用花呗花了***元怎么办	一直在用支付宝。想开通花呗怎么弄
373	0	想换花呗电话	花呗查电话
374	0	花呗先还一期 后面可以改全部嘛	花呗分期还了还可以改吗
375	0	我的花呗显示另一个账号开通，但我忘记另一个账号了	我怎么让另一个账户开通花呗
376	0	信用卡能给花呗还款吗	绑定的信用卡可以还花呗或者借呗吗
377	0	显示已经退款成功了，为什么我的花呗没有显示退款	退款***快多，为什么我的花呗没有显示
378	1	怎么借呗还了还有负面记录	怎么借呗钱已还清，负面记录还在
379	1	蚂蚁借呗怎么不能充话费了	为什么充话费不可以用花呗
380	0	花呗临时额度可以分期还账单吗	临时额度的花呗可以分期还款么
381	0	我的借呗有什么条件可以升到网商贷	借呗的审核条件是什么
382	1	花呗可以自动在余额宝中扣款吗	余额宝能自动扣花呗吗
383	0	下线哪些地方可以花呗	有哪些地方可以使用花呗
384	1	还款之后能关闭花呗吗	还上是不是就可以关闭花呗
385	1	我在花呗里面没花钱，为什么扣了我的钱	我的花呗钱无缘无故扣了***块钱
386	1	用花呗能还借呗的钱吗	可以用花呗还借呗上的钱吗
387	1	余额宝怎么还借呗的钱	今天是还借呗欠款，我已把钱转到余额宝了但怎么还款
388	1	不要花呗了，怎么注销	怎么关闭不用花呗
389	0	蚂蚁借呗现在还钱可以马上再借吗	还清借呗可以重新借吗
390	0	花呗最先还款的是支付宝余额还是银行卡	花呗不是银行卡
391	0	花呗可以支持商家付款	滴滴打车不支持花呗支付了吗
392	1	我买的这条裤是用蚂蚁花呗支付的，结果退回的时候是给了花呗的钱，为什么我的账单里还显示着这个钱数，还要让我还一次这个钱	我说我用花呗买了衣服，可是我退了，为什么还要我还款
393	1	我的花呗目前能用多少钱	花呗最多可用多少
394	0	退货，花呗还要分期付款	花呗分期购
395	0	我的淘宝为啥绑定不了花呗	花呗可以换个淘宝绑定吗
396	0	花呗 信用卡怎么收款	为什么我开通收款码花呗
397	0	我的二维码可以用花呗收款吗	花呗收钱可用于实体店吗
398	1	身份证过期影响蚂蚁借呗吗	身份证过期跟借呗被关有关系吗
399	0	哪我现在还了还可以用花呗吗	我的花呗前面逾期的 被冻结了 以后还能再用吗
400	1	为什么我的借呗关闭了	为什么我的蚂蚁借呗被关了
401	0	借呗现在还着分期，可以提前结清吗	借呗分期可以一下还清吗
402	1	芝麻信用分达到多少可以开借呗	芝麻分要有多少才可以有借呗
403	1	多少分就可以用花呗了	要多少信用积分才可以使用花呗
404	1	我刚才花呗付款，送了***元话费流量卷在哪里查看	花呗支付送的流量在哪里领取
405	1	啥时候用的花呗	我什么时候借过你们花呗的钱
406	1	花呗认证失败	支付宝花呗验证失败怎么办
407	1	花呗邀请别人	花呗好友邀请
408	0	提供我的电子花呗结清证明	能不能给我花呗出个结清证明
409	1	身份证过期蚂蚁借呗消失	身份证过期蚂蚁借呗不见了
410	1	可以推迟还蚂蚁借吧	蚂蚁借呗今天到期可以推到明天还吗
411	0	花呗的逾期对于借呗有影响吗	花呗逾期了一次还上影响不
412	1	花呗刷脸怎么老说认不出本人来	我花呗核实扫脸怎么不通过
413	1	花呗账单分期过后 下个月胀单还可以分期吗	上个月的花呗账单分期完后 这个月的新的账单还能不能继续分期
414	1	一张身份证两个支付宝账号可以都获得借呗额度	身份证可以开通几个借呗
415	1	花呗为什么要多扣我一百多块	我九月份的花呗上限是***为什么还扣了我***快多
416	0	花呗十二期免息怎么算	魅族花呗***期免息券
417	0	我应该怎样去开通花呗	花呗咋开通呀
418	1	花呗逾期了。十五天。 还款后要多久可以正常使用	花呗逾期***天后还款成功还能用吗
419	0	为什么我的花呗没显示分期	我的主页怎么不显示花呗
420	1	我用之前的一个手机账号，开通了花呗，但是我想换一个手机号，这个怎么操作	如果换手机了花呗怎么才能到另一个手机开通
421	0	借呗额度额度怎么样提升	怎么提什蚂蚁借呗额度
422	1	花呗额度被降低	花呗额度调低后
423	1	怎么样才可以换掉之前的花呗手机号	花呗手机号不对要怎么改
424	1	用花呗付款后，怎么没有奖励金	用了花呗没有奖励金
425	0	每月一号用蚂蚁花呗是下个月还款吗	花呗还款日能否定到每月***号
426	1	查询下我今天用花呗消费了么	花呗怎么查询
427	0	借呗延长还款周期	借呗逾期还款三天怎么算
428	1	我花呗用不了	我的花呗不能用的原因是什么
429	1	花呗最低还款是什么意思	花呗最低还款
430	0	双十一红包能和花呗组合使用吗	花呗可以和其他付款方式一起使用吗
431	1	昨天晚上花呗交的话费怎么没有到账	我在花呗充话费怎么还没到帐
432	1	我为什么开通不了花贝	为什么我花呗开不了
433	0	怎样查询花呗总共欠多少钱	怎样查看花呗的全额
434	1	借呗正还款无法转入余额宝怎么办	借呗明天到期了，可是余额宝钱转不进去，怎么还款
435	0	我想知道花呗额度怎样可以临时调整	借呗的额度可以恢复吗
436	1	之前的花呗没用了，怎么找回	怎么找回以前的花呗
437	0	我的借呗款怎么还不到	借呗看不到了怎么还款
438	1	花吧怎么还钱	蚂蚁花呗这个还款怎么还
439	1	花呗下单可以使用购物津贴吗	花呗购买淘宝商品可以使用购物津贴吗
440	1	花呗抽奖我的奖品在哪查询	一分钱花呗红包在哪看，抽到的奖品在哪里看
441	0	我把账号的花呗退了，我这个账号可以开通吗	我有一个支付宝开通了花呗，还有一个还能开能花呗嘛
442	0	但就是不给借呗和花呗额度	心悦借呗和花呗有什么区别
443	0	花呗访问通讯录这么不行	花呗如何访问通讯录
444	0	支付宝没有绑定银行卡跟借呗额度有关吗	支付宝未绑定银行卡，是支付宝上限，如何还花呗
445	0	开通花呗信用卡收款条件不符合	开通花呗收款提示条件不符合，需要什么条件
446	1	花呗使用什么时候还款	我要是今天用花呗啥时候还款
447	1	能查找花呗具体账单明细吗	怎样查看花呗的详细账单
448	0	我的花呗额度够~为啥分期不了	原先不是可以申请提升花呗额度的吗
449	0	我现在借三千借***个月	我借呗怎么最低六个月
450	1	借呗开通的条件都满足了 为啥开不了	为什么我不能开通借呗呀
451	0	借呗还可以申请的吗	借呗能不能申请提额
452	1	花呗多久体额	花呗多久会提额
453	0	花呗分期了怎么改回来	不是花呗分期
454	0	花呗怎么提前还款	花呗会自动还款吗
455	0	花呗，可以透支吗	花呗最高透支
456	0	开通信用卡与花呗，扣的***%的服务费是扣的谁的	花呗与信用卡的区别
457	0	授权管理 借呗授权	借呗取消授权还可以授权吗
458	1	怎么样能花呗收款	怎么设置花呗收钱码
459	1	每月几号是花呗结算日	花呗的账单周期是每月几号到几号
460	1	借呗多少天算逾期	蚂蚁借呗多久算逾期
461	0	我要开通这个花呗，但是显示在137******52这账号开	我要开通花呗
462	1	蚂蚁借呗迟了几个小时还款，再借钱为什么一直迟迟不到账	借呗，借款不到账怎么处理
463	1	我可以申请蚂蚁借呗吗	我现在只想知道蚂蚁借呗能不能开通
464	0	开通花呗后不使用会收费吗	花呗 开通后 不使用 收费吗
465	1	我两个支付宝，怎么切换花呗	怎么切换花呗到另外一个账户
466	1	我要开通花呗收钱码	如何开通信用卡和花呗收钱码
467	0	为什么没有蚂蚁花呗临时额度	为什么我的蚂蚁花呗临时额度没有了
468	1	花呗临时额度领取入口	我想申请花呗临时额度
469	1	蚂蚁借呗怎么老是申请人多明天早点来	蚂蚁借呗立即申请显示人多怎么办
470	1	这月一号用花呗 什么时候还	***月***号使用花呗，什么时候还
471	1	蚂蚁借呗是哪个公司	支付宝蚂蚁借呗属于哪个公司
472	1	加油能不能用花呗	花呗，能否加油
473	0	为什么我借呗没有额度	怎么才能提高借呗的额度
474	1	借呗提前还款会影响吗	蚂蚁借呗提前还款对信用有影响么
475	0	为什么说我 花呗操作失误	也什么我花呗用不了
476	1	蚂蚁花呗扣款时会扣余额宝的吗	蚂蚁借呗会不会从余额宝扣款
477	1	蚂蚁借呗能只借十天吗	蚂蚁借呗可以只借***天吗
478	0	我的花呗为什么冻结了	还把蚂蚁花呗冻结了
479	1	分期提前还款花呗	花呗分期能不能提前还款，但不是一次性还完
480	0	借呗如何提现到银行卡	借呗的钱提现到已注销的银行卡
481	0	怎么样才可以把另一个账号花呗转到现在用的上	我以前注册的支付宝账号开通的花呗如何转到这个账号上
482	0	花呗分一期后可以分三次还清吗	花呗用后可以当天还款吗
483	0	借呗过了，中午***点扣款，，自动扣款时间到我手中放个单，天手，中方框，当天六七点钟还款，算不算逾期	借呗还第一期这个是到时间自动扣款，还是可以提前一两天自己可以先还的
484	0	我的借呗，以前能分***个月还，现在为什么成六个月了	蚂蚁借呗***月份借一万分***期还，每个月还***，为什么***月份借一万分***期还变成了***
485	0	可以上有花呗的呀	可以使用花呗买吗
486	1	蚂蚁借呗还钱	怎么还借呗
487	0	二维码可以还花呗	花呗二维码收款能收多少钱
488	0	手机花呗 如何分期	花呗分期不显示
489	0	为什么我的蚂蚁借呗被停用了	借呗没用过 就被停用了
490	1	为什么我已经退款的东西，还要还花呗的钱	小黄车退款了***为什么花呗还要还
491	1	怎么不能用花呗付款骑车押金	为什么哈罗单车用不了花呗交押金
492	1	蚂蚁花呗不是免费体验的吗	蚂蚁花呗体验服
493	0	蚂蚁借呗的手续费怎么说	蚂蚁借呗提前还款按什么标准收取手续费
494	1	符合开通花呗需要哪些条件	不符合花呗开通条件是因为什么
495	1	之前的号码不用了 现在花呗还让我登录之前的手机号怎么办	我登录支付宝里的花呗非要我以前的手机号才能，可是我以前的手机号早就没用了
496	1	借呗还款日会有通知提醒吗	借呗会发短信通知还款吗
497	0	换了手机号码，花呗的额度，信用会有影响吗	花呗还最低还款 会影响信用吗
498	1	身份证过期了所以没有蚂蚁借呗	身份证过期，会不会停止借呗开放
499	1	我这个号开通花呗有多少额度	花呗可以透额度多少
500	0	我刚刚已经把借呗逾期的款项结清了为什么还有	借呗有按期还款计划和提前还本金。为什么没有提前还款
501	0	花呗能不能余额不足时，补付款	花呗分期时额度不足是什么意思
502	0	借呗分期还款怎么设置	借呗可以晚一天还款么
503	1	我朋友花呗付款了但商家没有收到	蚂蚁花呗付款成功，商家没有收到钱，继续付款也付不了
504	0	我借呗是不是也是永久关闭	我要申请花呗永久关闭
505	0	付款时怎么没提示使用花呗	淘宝网站如何使用花呗付款
506	0	开通花呗核身为通过，绑定银行卡了为什么还是不行	为什么我暂时不符合开通花呗
507	0	我的花呗早就还款了，怎么还要还	我上月的花呗还了
508	1	用花呗付款付不了，是为什么	顾客花呗付不了款怎事
509	1	我没法使用花呗淘宝购物	淘宝购物不能用花呗
510	1	问什么我的花呗会冻结	花呗怎么会冻结额金
511	1	借呗还款时间只有***个月，***个月的没有了么	借呗为什么不可以***个月或者***个月借款了
